"gutenberg_id" "text"
"2118" 1608 ""
"2119" 1608 "“Ah, yes, I know him. And the other?”"
"2120" 1608 ""
"2121" 1608 "“M. Armand Duval; and you don’t know him.”"
"2122" 1608 ""
"2123" 1608 "“No, but bring them along. Anything is better than the count. I expect"
"2124" 1608 "you. Come at once.”"
"2125" 1608 ""
"2126" 1608 "Marguerite closed her window and Prudence hers. Marguerite, who had"
"2127" 1608 "remembered my face for a moment, did not remember my name. I would"
"2128" 1608 "rather have been remembered to my disadvantage than thus forgotten."
"2129" 1608 ""
"2130" 1608 "“I knew,” said Gaston, “that she would be delighted to see us.”"
"2131" 1608 ""
"2132" 1608 "“Delighted isn’t the word,” replied Prudence, as she put on her hat and"
"2133" 1608 "shawl. “She will see you in order to get rid of the count. Try to be"
"2134" 1608 "more agreeable than he is, or (I know Marguerite) she will put it all"
"2135" 1608 "down to me.”"
"2136" 1608 ""
"2137" 1608 "We followed Prudence downstairs. I trembled; it seemed to me that"
"2138" 1608 "this visit was to have a great influence on my life. I was still more"
"2139" 1608 "agitated than on the evening when I was introduced in the box at the"
"2140" 1608 "Opera Comique. As we reached the door that you know, my heart beat so"
"2141" 1608 "violently that I was hardly able to think."
"2142" 1608 ""
"2143" 1608 "We heard the sound of a piano. Prudence rang. The piano was silent. A"
"2144" 1608 "woman who looked more like a companion than a servant opened the door."
"2145" 1608 "We went into the drawing-room, and from that to the boudoir, which was"
"2146" 1608 "then just as you have seen it since. A young man was leaning against the"
"2147" 1608 "mantel-piece. Marguerite, seated at the piano, let her fingers wander"
"2148" 1608 "over the notes, beginning scraps of music without finishing them. The"
"2149" 1608 "whole scene breathed boredom, the man embarrassed by the consciousness"
"2150" 1608 "of his nullity, the woman tired of her dismal visitor. At the voice of"
"2151" 1608 "Prudence, Marguerite rose, and coming toward us with a look of gratitude"
"2152" 1608 "to Mme. Duvernoy, said:"
"2153" 1608 ""
"2154" 1608 "“Come in, and welcome.”"
"2155" 1608 ""
"2156" 1608 ""
"2157" 1608 ""
"2158" 1608 "<Chapter 9>"
"2159" 1608 ""
"2160" 1608 "“Good-evening, my dear Gaston,” said Marguerite to my companion. “I am"
"2161" 1608 "very glad to see you. Why didn’t you come to see me in my box at the"
"2162" 1608 "Varietes?”"
"2163" 1608 ""
"2164" 1608 "“I was afraid it would be indiscreet.”"
"2165" 1608 ""
"2166" 1608 "“Friends,” and Marguerite lingered over the word, as if to intimate to"
"2167" 1608 "those who were present that in spite of the familiar way in which she"
"2168" 1608 "greeted him, Gaston was not and never had been anything more than a"
"2169" 1608 "friend, “friends are always welcome.”"
"2170" 1608 ""
"2171" 1608 "“Then, will you permit me to introduce M. Armand Duval?”"
"2172" 1608 ""
"2173" 1608 "“I had already authorized Prudence to do so.”"
"2174" 1608 ""
"2175" 1608 "“As far as that goes, madame,” I said, bowing, and succeeding in getting"
"2176" 1608 "more or less intelligible sounds out of my throat, “I have already had"
"2177" 1608 "the honour of being introduced to you.”"
"2178" 1608 ""
"2179" 1608 "Marguerite’s beautiful eyes seemed to be looking back in memory, but she"
"2180" 1608 "could not, or seemed not to, remember."
"2181" 1608 ""
"2182" 1608 "“Madame,” I continued, “I am grateful to you for having forgotten the"
"2183" 1608 "occasion of my first introduction, for I was very absurd and must have"
"2184" 1608 "seemed to you very tiresome. It was at the Opera Comique, two years ago;"
"2185" 1608 "I was with Ernest de ----.”"
"2186" 1608 ""
"2187" 1608 "“Ah, I remember,” said Marguerite, with a smile. “It was not you who"
"2188" 1608 "were absurd; it was I who was mischievous, as I still am, but somewhat"
"2189" 1608 "less. You have forgiven me?”"
"2190" 1608 ""
"2191" 1608 "And she held out her hand, which I kissed."
"2192" 1608 ""
"2193" 1608 "“It is true,” she went on; “you know I have the bad habit of trying"
"2194" 1608 "to embarrass people the first time I meet them. It is very stupid."
"2195" 1608 "My doctor says it is because I am nervous and always ill; believe my"
"2196" 1608 "doctor.”"
"2197" 1608 ""
"2198" 1608 "“But you seem quite well.”"
"2199" 1608 ""
"2200" 1608 "“Oh! I have been very ill.”"
"2201" 1608 ""
"2202" 1608 "“I know.”"
"2203" 1608 ""
"2204" 1608 "“Who told you?”"
"2205" 1608 ""
"2206" 1608 "“Every one knew it; I often came to inquire after you, and I was happy"
"2207" 1608 "to hear of your convalescence.”"
"2208" 1608 ""
"2209" 1608 "“They never gave me your card.”"
"2210" 1608 ""
"2211" 1608 "“I did not leave it.”"
"2212" 1608 ""
"2213" 1608 "“Was it you, then, who called every day while I was ill, and would never"
"2214" 1608 "leave your name?”"
"2215" 1608 ""
"2216" 1608 "“Yes, it was I.”"
"2217" 1608 ""
"2218" 1608 "“Then you are more than indulgent, you are generous. You, count,"
"2219" 1608 "wouldn’t have done that,” said she, turning toward M. de N., after"
"2220" 1608 "giving me one of those looks in which women sum up their opinion of a"
"2221" 1608 "man."
"2222" 1608 ""
"2223" 1608 "“I have only known you for two months,” replied the count."
"2224" 1608 ""
"2225" 1608 "“And this gentleman only for five minutes. You always say something"
"2226" 1608 "ridiculous.”"
"2227" 1608 ""
"2228" 1608 "Women are pitiless toward those whom they do not care for. The count"
"2229" 1608 "reddened and bit his lips."
"2230" 1608 ""
"2231" 1608 "I was sorry for him, for he seemed, like myself, to be in love, and"
"2232" 1608 "the bitter frankness of Marguerite must have made him very unhappy,"
"2233" 1608 "especially in the presence of two strangers."
"2234" 1608 ""
"2235" 1608 "“You were playing the piano when we came in,” I said, in order to"
"2236" 1608 "change the conversation. “Won’t you be so good as to treat me as an old"
"2237" 1608 "acquaintance and go on?”"
"2238" 1608 ""
"2239" 1608 "“Oh,” said she, flinging herself on the sofa and motioning to us to sit"
"2240" 1608 "down, “Gaston knows what my music is like. It is all very well when I am"
"2241" 1608 "alone with the count, but I won’t inflict such a punishment on you.”"
"2242" 1608 ""
"2243" 1608 "“You show me that preference?” said M. de N., with a smile which he"
"2244" 1608 "tried to render delicately ironical."
"2245" 1608 ""
"2246" 1608 "“Don’t reproach me for it. It is the only one.” It was fated that the"
"2247" 1608 "poor man was not to say a single word. He cast a really supplicating"
"2248" 1608 "glance at Marguerite."
"2249" 1608 ""
"2250" 1608 "“Well, Prudence,” she went on, “have you done what I asked you to do?”"
"2251" 1608 ""
"2252" 1608 "“Yes."
"2253" 1608 ""
"2254" 1608 "“All right. You will tell me about it later. We must talk over it; don’t"
"2255" 1608 "go before I can speak with you.”"
"2256" 1608 ""
"2257" 1608 "“We are doubtless intruders,” I said, “and now that we, or rather I,"
"2258" 1608 "have had a second introduction, to blot out the first, it is time for"
"2259" 1608 "Gaston and me to be going.”"
"2260" 1608 ""
"2261" 1608 "“Not in the least. I didn’t mean that for you. I want you to stay.”"
"2262" 1608 ""
"2263" 1608 "The count took a very elegant watch out of his pocket and looked at the"
"2264" 1608 "time. “I must be going to my club,” he said. Marguerite did not answer."
"2265" 1608 "The count thereupon left his position by the fireplace and going up to"
"2266" 1608 "her, said: “Adieu, madame.”"
"2267" 1608 ""
"2268" 1608 "Marguerite rose. “Adieu, my dear count. Are you going already?”"
"2269" 1608 ""
"2270" 1608 "“Yes, I fear I am boring you.”"
"2271" 1608 ""
"2272" 1608 "“You are not boring me to-day more than any other day. When shall I be"
"2273" 1608 "seeing you?”"
"2274" 1608 ""
"2275" 1608 "“When you permit me.”"
"2276" 1608 ""
"2277" 1608 "“Good-bye, then.”"
"2278" 1608 ""
"2279" 1608 "It was cruel, you will admit. Fortunately, the count had excellent"
"2280" 1608 "manners and was very good-tempered. He merely kissed Marguerite’s hand,"
"2281" 1608 "which she held out to him carelessly enough, and, bowing to us, went"
"2282" 1608 "out."
"2283" 1608 ""
"2284" 1608 "As he crossed the threshold, he cast a glance at Prudence. She shrugged"
"2285" 1608 "her shoulders, as much as to say:"
"2286" 1608 ""
"2287" 1608 "“What do you expect? I have done all I could.”"
"2288" 1608 ""
"2289" 1608 "“Nanine!” cried Marguerite. “Light M. le Comte to the door.”"
"2290" 1608 ""
"2291" 1608 "We heard the door open and shut."
"2292" 1608 ""
"2293" 1608 "“At last,” cried Marguerite, coming back, “he has gone! That man gets"
"2294" 1608 "frightfully on my nerves!”"
"2295" 1608 ""
"2296" 1608 "“My dear child,” said Prudence, “you really treat him too badly, and he"
"2297" 1608 "is so good and kind to you. Look at this watch on the mantel-piece, that"
"2298" 1608 "he gave you: it must have cost him at least three thousand francs, I am"
"2299" 1608 "sure.”"
"2300" 1608 ""
"2301" 1608 "And Mme. Duvernoy began to turn it over, as it lay on the mantel-piece,"
"2302" 1608 "looking at it with covetous eyes."
"2303" 1608 ""
"2304" 1608 "“My dear,” said Marguerite, sitting down to the piano, “when I put on"
"2305" 1608 "one side what he gives me and on the other what he says to me, it seems"
"2306" 1608 "to me that he buys his visits very cheap.”"
"2307" 1608 ""
"2308" 1608 "“The poor fellow is in love with you.”"
"2309" 1608 ""
"2310" 1608 "“If I had to listen to everybody who was in love with me, I shouldn’t"
"2311" 1608 "have time for my dinner.”"
"2312" 1608 ""
"2313" 1608 "And she began to run her fingers over the piano, and then, turning to"
"2314" 1608 "us, she said:"
"2315" 1608 ""
"2316" 1608 "“What will you take? I think I should like a little punch.”"
"2317" 1608 ""
"2318" 1608 "“And I could eat a little chicken,” said Prudence. “Suppose we have"
"2319" 1608 "supper?”"
"2320" 1608 ""
"2321" 1608 "“That’s it, let’s go and have supper,” said Gaston."
"2322" 1608 ""
"2323" 1608 "“No, we will have supper here.”"
"2324" 1608 ""
"2325" 1608 "She rang, and Nanine appeared."
"2326" 1608 ""
"2327" 1608 "“Send for some supper.”"
"2328" 1608 ""
"2329" 1608 "“What must I get?”"
"2330" 1608 ""
"2331" 1608 "“Whatever you like, but at once, at once.”"
"2332" 1608 ""
"2333" 1608 "Nanine went out."
"2334" 1608 ""
"2335" 1608 "“That’s it,” said Marguerite, jumping like a child, “we’ll have supper."
"2336" 1608 "How tiresome that idiot of a count is!”"
"2337" 1608 ""
"2338" 1608 "The more I saw her, the more she enchanted me. She was exquisitely"
"2339" 1608 "beautiful. Her slenderness was a charm. I was lost in contemplation."
"2340" 1608 ""
"2341" 1608 "What was passing in my mind I should have some difficulty in explaining."
"2342" 1608 "I was full of indulgence for her life, full of admiration for her"
"2343" 1608 "beauty. The proof of disinterestedness that she gave in not accepting a"
"2344" 1608 "rich and fashionable young man, ready to waste all his money upon her,"
"2345" 1608 "excused her in my eyes for all her faults in the past."
"2346" 1608 ""
"2347" 1608 "There was a kind of candour in this woman. You could see she was still"
"2348" 1608 "in the virginity of vice. Her firm walk, her supple figure, her rosy,"
"2349" 1608 "open nostrils, her large eyes, slightly tinged with blue, indicated"
"2350" 1608 "one of those ardent natures which shed around them a sort of voluptuous"
"2351" 1608 "perfume, like Eastern vials, which, close them as tightly as you will,"
"2352" 1608 "still let some of their perfume escape. Finally, whether it was simple"
"2353" 1608 "nature or a breath of fever, there passed from time to time in the eyes"
"2354" 1608 "of this woman a glimmer of desire, giving promise of a very heaven for"
"2355" 1608 "one whom she should love. But those who had loved Marguerite were not to"
"2356" 1608 "be counted, nor those whom she had loved."
"2357" 1608 ""
"2358" 1608 "In this girl there was at once the virgin whom a mere nothing had turned"
"2359" 1608 "into a courtesan, and the courtesan whom a mere nothing would have"
"2360" 1608 "turned into the most loving and the purest of virgins. Marguerite had"
"2361" 1608 "still pride and independence, two sentiments which, if they are wounded,"
"2362" 1608 "can be the equivalent of a sense of shame. I did not speak a word; my"
"2363" 1608 "soul seemed to have passed into my heart and my heart into my eyes."
"2364" 1608 ""
"2365" 1608 "“So,” said she all at once, “it was you who came to inquire after me"
"2366" 1608 "when I was ill?”"
"2367" 1608 ""
"2368" 1608 "“Yes.”"
"2369" 1608 ""
"2370" 1608 "“Do you know, it was quite splendid of you! How can I thank you for it?”"
"2371" 1608 ""
"2372" 1608 "“By allowing me to come and see you from time to time.”"
